customerid,recency,frequency,monetary_value,unique_products,first_purchase,last_purchase,avg_order_value,max_order_value,customer_lifetime_days,r_score,f_score,m_score,rfm_score,customer_segment,revenue_rank,cumulative_revenue,cumulative_revenue_share
18280,278,1,180.60000000000002,10,2011-03-07 09:52:00,2011-03-07 09:52:00,180.60000000000002,180.60000000000002,1,1,2,1,4,Inactive/Low Engagement,3776,8843743.103999993,0.9924069461605911
13710,32,1,180.48,8,2011-11-08 08:16:00,2011-11-08 08:16:00,180.48,180.48,1,4,1,1,6,New/Potential Customers,3777,8843923.583999993,0.9924271988526399
15041,170,1,180.35,66,2011-06-22 16:16:00,2011-06-22 16:16:00,180.35,180.35,1,2,1,1,4,Inactive/Low Engagement,3778,8844103.933999993,0.9924474369566456
13598,47,1,180.17000000000002,33,2011-10-23 14:28:00,2011-10-23 14:28:00,180.17000000000002,180.17000000000002,1,3,1,1,5,Needs Attention,3779,8844284.103999993,0.992467654861823
12622,232,1,180.1,11,2011-04-21 16:39:00,2011-04-21 16:39:00,180.1,180.1,1,1,1,1,3,Inactive/Low Engagement,3780,8844464.203999992,0.9924878649119003
18147,46,2,179.33999999999997,7,2011-08-23 12:22:00,2011-10-25 11:46:00,89.66999999999999,98.88,63,3,3,1,7,Needs Attention,3781,8844643.543999992,0.9925079896780352
15895,150,1,179.17,11,2011-07-13 10:27:00,2011-07-13 10:27:00,179.17,179.17,1,2,2,1,5,Inactive/Low Engagement,3782,8844822.713999992,0.9925280953674986
15454,362,1,179.1,23,2010-12-12 14:21:00,2010-12-12 14:21:00,179.1,179.1,1,1,1,1,3,Inactive/Low Engagement,3783,8845001.813999992,0.992548193201862
14705,199,1,179.0,1,2011-05-25 12:39:00,2011-05-25 12:39:00,179.0,179.0,1,1,1,1,3,Inactive/Low Engagement,3784,8845180.813999992,0.9925682798146541
16990,219,1,179.0,1,2011-05-05 08:30:00,2011-05-05 08:30:00,179.0,179.0,1,1,2,1,4,Inactive/Low Engagement,3785,8845359.813999992,0.9925883664274462
15139,240,2,178.96,13,2011-01-07 12:44:00,2011-04-14 11:39:00,89.48,122.10000000000001,97,1,3,1,5,At Risk,3786,8845538.773999993,0.9926084485516099
16620,4,2,178.96,9,2011-03-24 10:37:00,2011-12-06 12:19:00,89.47999999999999,95.75999999999999,258,5,3,1,9,Loyal Customers,3787,8845717.733999994,0.9926285306757735
15262,324,1,178.95000000000002,10,2011-01-20 12:16:00,2011-01-20 12:16:00,178.95000000000002,178.95000000000002,1,1,1,1,3,Inactive/Low Engagement,3788,8845896.683999993,0.9926486116777798
13778,103,1,178.7,9,2011-08-28 15:25:00,2011-08-28 15:25:00,178.7,178.7,1,2,1,1,4,Inactive/Low Engagement,3789,8846075.383999992,0.9926686646258577
17879,174,1,178.51999999999998,6,2011-06-19 12:36:00,2011-06-19 12:36:00,178.51999999999998,178.51999999999998,1,2,2,1,5,Inactive/Low Engagement,3790,8846253.903999992,0.992688697375107
17253,18,1,178.26,18,2011-11-21 12:59:00,2011-11-21 12:59:00,178.26,178.26,1,4,2,1,7,New/Potential Customers,3791,8846432.163999991,0.9927087009482708
17356,312,1,178.22,19,2011-02-01 11:07:00,2011-02-01 11:07:00,178.22,178.22,1,1,2,1,4,Inactive/Low Engagement,3792,8846610.383999992,0.9927287000328061
18282,8,2,178.05,12,2011-08-05 13:35:00,2011-12-02 11:43:00,89.025,100.21000000000001,119,5,3,1,9,Loyal Customers,3793,8846788.433999993,0.99274868004067
16403,312,1,177.5,10,2011-01-31 13:39:00,2011-01-31 13:39:00,177.5,177.5,1,1,2,1,4,Inactive/Low Engagement,3794,8846965.933999993,0.9927685983298912
13618,174,1,177.34,13,2011-06-19 11:09:00,2011-06-19 11:09:00,177.34,177.34,1,2,1,1,4,Inactive/Low Engagement,3795,8847143.273999993,0.9927884986645982
12618,22,1,177.31,11,2011-11-18 11:10:00,2011-11-18 11:10:00,177.31,177.31,1,4,1,1,6,New/Potential Customers,3796,8847320.583999993,0.9928083956328337
13072,267,1,177.15,7,2011-03-18 08:12:00,2011-03-18 08:12:00,177.15,177.15,1,1,1,1,3,Inactive/Low Engagement,3797,8847497.733999994,0.9928282746465552
12923,64,1,176.97,28,2011-10-06 16:20:00,2011-10-06 16:20:00,176.97,176.97,1,3,1,1,5,Needs Attention,3798,8847674.703999994,0.9928481334614481
17947,37,1,176.68,9,2011-11-02 13:05:00,2011-11-02 13:05:00,176.68,176.68,1,3,2,1,6,Needs Attention,3799,8847851.383999994,0.9928679597337838
14287,8,3,176.63,9,2011-05-25 11:41:00,2011-12-01 13:25:00,58.876666666666665,93.35,191,5,3,1,9,Loyal Customers,3800,8848028.013999995,0.992887780395334
12509,284,1,176.5,7,2011-02-28 14:45:00,2011-02-28 14:45:00,176.5,176.5,1,1,1,1,3,Inactive/Low Engagement,3801,8848204.513999995,0.9929075864688413
18274,30,1,175.92,11,2011-11-09 17:03:00,2011-11-09 17:03:00,175.92,175.92,1,4,2,1,7,New/Potential Customers,3802,8848380.433999995,0.9929273274572344
17582,236,1,175.27,28,2011-04-17 13:18:00,2011-04-17 13:18:00,175.27,175.27,1,1,2,1,4,Inactive/Low Engagement,3803,8848555.703999994,0.9929469955054135
17331,124,1,175.2,1,2011-08-08 11:55:00,2011-08-08 11:55:00,175.2,175.2,1,2,2,1,5,Inactive/Low Engagement,3804,8848730.903999994,0.9929666556984927
16144,247,1,175.2,1,2011-04-07 10:09:00,2011-04-07 10:09:00,175.2,175.2,1,1,2,1,4,Inactive/Low Engagement,3805,8848906.103999993,0.9929863158915718
18010,257,1,174.8,14,2011-03-28 12:27:00,2011-03-28 12:27:00,174.8,174.8,1,1,2,1,4,Inactive/Low Engagement,3806,8849080.903999994,0.9930059311983654
14355,366,1,174.4,11,2010-12-09 12:16:00,2010-12-09 12:16:00,174.4,174.4,1,1,1,1,3,Inactive/Low Engagement,3807,8849255.303999994,0.9930255016188736
14518,64,1,174.37,16,2011-10-06 14:43:00,2011-10-06 14:43:00,174.37,174.37,1,3,1,1,5,Needs Attention,3808,8849429.673999993,0.9930450686729101
13560,7,1,174.37,32,2011-12-02 13:11:00,2011-12-02 13:11:00,174.37,174.37,1,5,1,1,7,New/Potential Customers,3809,8849604.043999992,0.9930646357269467
15335,54,1,173.97,34,2011-10-17 12:50:00,2011-10-17 12:50:00,173.97,173.97,1,3,1,1,5,Needs Attention,3810,8849778.013999993,0.9930841578946977
18278,74,1,173.9,9,2011-09-27 11:58:00,2011-09-27 11:58:00,173.9,173.9,1,2,2,1,5,Inactive/Low Engagement,3811,8849951.913999993,0.9931036722073489
16861,60,2,173.76,6,2011-07-04 15:38:00,2011-10-11 09:05:00,86.88,102.96,99,3,3,1,7,Needs Attention,3812,8850125.673999993,0.9931231708098001
14798,53,3,173.74,11,2011-02-02 15:26:00,2011-10-18 10:58:00,57.913333333333334,76.34,258,3,3,1,7,Needs Attention,3813,8850299.413999993,0.9931426671679369
16565,364,1,173.7,3,2010-12-10 15:21:00,2010-12-10 15:21:00,173.7,173.7,1,1,2,1,4,Inactive/Low Engagement,3814,8850473.113999993,0.9931621590374451
12441,367,1,173.55,11,2010-12-08 10:45:00,2010-12-08 10:45:00,173.55,173.55,1,1,1,1,3,Inactive/Low Engagement,3815,8850646.663999993,0.9931816340745964
15565,50,2,173.16,8,2011-09-30 10:44:00,2011-10-20 14:33:00,86.58000000000001,88.8,21,3,3,1,7,Needs Attention,3816,8850819.823999994,0.9932010653476192
15670,297,1,173.05,12,2011-02-16 10:50:00,2011-02-16 10:50:00,173.05,173.05,1,1,1,1,3,Inactive/Low Engagement,3817,8850992.873999994,0.9932204842769136
14693,265,1,172.9,8,2011-03-20 12:50:00,2011-03-20 12:50:00,172.9,172.9,1,1,1,1,3,Inactive/Low Engagement,3818,8851165.773999995,0.9932398863738507
18048,203,2,172.29000000000002,6,2011-05-20 14:54:00,2011-05-20 14:58:00,86.14500000000001,168.49,1,1,3,1,5,At Risk,3819,8851338.063999994,0.9932592200192023
13690,59,1,172.25,9,2011-10-11 15:03:00,2011-10-11 15:03:00,172.25,172.25,1,3,1,1,5,Needs Attention,3820,8851510.313999994,0.9932785491759254
13922,352,1,172.25,7,2010-12-23 10:38:00,2010-12-23 10:38:00,172.25,172.25,1,1,1,1,3,Inactive/Low Engagement,3821,8851682.563999994,0.9932978783326485
12442,3,1,172.06,12,2011-12-06 14:22:00,2011-12-06 14:22:00,172.06,172.06,1,5,1,1,7,New/Potential Customers,3822,8851854.623999994,0.993317186168386
14536,260,1,171.8,18,2011-03-25 12:21:00,2011-03-25 12:21:00,171.8,171.8,1,1,1,1,3,Inactive/Low Engagement,3823,8852026.423999995,0.993336464828038
16773,57,1,171.59,23,2011-10-13 14:37:00,2011-10-13 14:37:00,171.59,171.59,1,3,2,1,6,Needs Attention,3824,8852198.013999995,0.9933557199223899
17245,205,1,171.45,9,2011-05-19 10:43:00,2011-05-19 10:43:00,171.45,171.45,1,1,2,1,4,Inactive/Low Engagement,3825,8852369.463999994,0.9933749593065418
15432,23,1,171.19,10,2011-11-16 16:30:00,2011-11-16 16:30:00,171.19,171.19,1,4,1,1,6,New/Potential Customers,3826,8852540.653999994,0.9933941695146081
17542,270,1,170.75,24,2011-03-15 11:45:00,2011-03-15 11:45:00,170.75,170.75,1,1,2,1,4,Inactive/Low Engagement,3827,8852711.403999994,0.9934133303477604
14860,19,1,170.32,11,2011-11-20 14:17:00,2011-11-20 14:17:00,170.32,170.32,1,4,1,1,6,New/Potential Customers,3828,8852881.723999994,0.9934324429281556
18058,10,1,170.16,3,2011-11-30 08:38:00,2011-11-30 08:38:00,170.16,170.16,1,5,2,1,8,New/Potential Customers,3829,8853051.883999994,0.9934515375540366
15016,173,1,170.04,20,2011-06-20 12:06:00,2011-06-20 12:06:00,170.04,170.04,1,2,1,1,4,Inactive/Low Engagement,3830,8853221.923999993,0.9934706187140319
16921,61,1,169.79,50,2011-10-09 16:22:00,2011-10-09 16:22:00,169.79,169.79,1,3,2,1,6,Needs Attention,3831,8853391.713999992,0.9934896718200986
13962,22,2,169.55,11,2011-04-08 11:21:00,2011-11-18 08:47:00,84.775,117.6,224,4,3,1,8,Loyal Customers,3832,8853561.263999993,0.9935086979943942
14218,43,1,169.48000000000002,12,2011-10-28 10:00:00,2011-10-28 10:00:00,169.48000000000002,169.48000000000002,1,3,1,1,5,Needs Attention,3833,8853730.743999993,0.9935277163135898
18004,362,1,169.47,32,2010-12-12 13:47:00,2010-12-12 13:47:00,169.47,169.47,1,1,2,1,4,Inactive/Low Engagement,3834,8853900.213999994,0.9935467335106283
12367,4,1,168.9,11,2011-12-05 16:48:00,2011-12-05 16:48:00,168.9,168.9,1,5,1,1,7,New/Potential Customers,3835,8854069.113999994,0.9935656867447098
14578,3,1,168.63,24,2011-12-06 17:18:00,2011-12-06 17:18:00,168.63,168.63,1,5,1,1,7,New/Potential Customers,3836,8854237.743999995,0.9935846096805486
18269,366,1,168.6,7,2010-12-08 13:53:00,2010-12-08 13:53:00,168.6,168.6,1,1,2,1,4,Inactive/Low Engagement,3837,8854406.343999995,0.9936035292499159
17367,238,1,168.4,33,2011-04-15 14:21:00,2011-04-15 14:21:00,168.4,168.4,1,1,2,1,4,Inactive/Low Engagement,3838,8854574.743999995,0.9936224263761404
18099,127,1,168.31,19,2011-08-04 15:52:00,2011-08-04 15:52:00,168.31,168.31,1,2,2,1,5,Inactive/Low Engagement,3839,8854743.053999996,0.9936413134029508
15888,81,1,168.31,11,2011-09-20 12:30:00,2011-09-20 12:30:00,168.31,168.31,1,2,2,1,5,Inactive/Low Engagement,3840,8854911.363999996,0.9936602004297611
16282,340,1,168.3,11,2011-01-04 11:42:00,2011-01-04 11:42:00,168.3,168.3,1,1,2,1,4,Inactive/Low Engagement,3841,8855079.663999997,0.9936790863344143
17737,9,2,168.24,8,2011-10-12 14:42:00,2011-11-30 15:16:00,84.12,87.39,50,5,3,1,9,Loyal Customers,3842,8855247.903999997,0.9936979655061245
15986,30,1,168.12,14,2011-11-09 15:17:00,2011-11-09 15:17:00,168.12,168.12,1,4,2,1,7,New/Potential Customers,3843,8855416.023999996,0.9937168312119491
15374,129,1,168.0,3,2011-08-03 09:59:00,2011-08-03 09:59:00,168.0,168.0,1,2,1,1,4,Inactive/Low Engagement,3844,8855584.023999996,0.9937356834518881
12551,358,1,168.0,10,2010-12-17 11:23:00,2010-12-17 11:23:00,168.0,168.0,1,1,1,1,3,Inactive/Low Engagement,3845,8855752.023999996,0.993754535691827
18088,61,1,167.67000000000002,35,2011-10-09 13:41:00,2011-10-09 13:41:00,167.67000000000002,167.67000000000002,1,3,2,1,6,Needs Attention,3846,8855919.693999996,0.9937733509005804
17561,19,1,167.62,44,2011-11-20 12:53:00,2011-11-20 12:53:00,167.62,167.62,1,4,2,1,7,New/Potential Customers,3847,8856087.313999996,0.9937921604985479
16952,109,2,167.61,16,2011-08-22 12:58:00,2011-08-22 13:03:00,83.805,157.11,1,2,3,1,6,At Risk,3848,8856254.923999995,0.9938109689743584
15920,154,4,167.5,53,2011-07-08 15:16:00,2011-07-08 15:31:00,41.875,98.06,1,2,4,1,7,At Risk,3849,8856422.423999995,0.9938297651064404
16405,302,2,167.25,3,2011-02-02 17:08:00,2011-02-10 15:24:00,83.625,160.4,8,1,3,1,5,At Risk,3850,8856589.673999995,0.9938485331845939
18014,28,1,166.42,29,2011-11-11 15:28:00,2011-11-11 15:28:00,166.42,166.42,1,4,2,1,7,New/Potential Customers,3851,8856756.093999995,0.9938672081237048
14295,40,1,166.20000000000002,5,2011-10-30 15:50:00,2011-10-30 15:50:00,166.20000000000002,166.20000000000002,1,3,1,1,5,Needs Attention,3852,8856922.293999994,0.9938858583753586
17650,21,1,166.08,8,2011-11-18 14:52:00,2011-11-18 14:52:00,166.08,166.08,1,4,2,1,7,New/Potential Customers,3853,8857088.373999994,0.9939044951611268
12817,281,1,166.04,4,2011-03-03 16:28:00,2011-03-03 16:28:00,166.04,166.04,1,1,1,1,3,Inactive/Low Engagement,3854,8857254.413999993,0.9939231274582664
14485,39,1,165.75,44,2011-11-01 12:25:00,2011-11-01 12:25:00,165.75,165.75,1,3,1,1,5,Needs Attention,3855,8857420.163999993,0.993941727212849
14552,152,1,165.07,57,2011-07-11 12:49:00,2011-07-11 12:49:00,165.07,165.07,1,2,1,1,4,Inactive/Low Engagement,3856,8857585.233999994,0.9939602506607461
18042,54,1,165.04999999999998,7,2011-10-17 11:49:00,2011-10-17 11:49:00,165.04999999999998,165.04999999999998,1,3,2,1,6,Needs Attention,3857,8857750.283999994,0.9939787718643291
15316,327,1,165.0,1,2011-01-17 11:34:00,2011-01-17 11:34:00,165.0,165.0,1,1,1,1,3,Inactive/Low Engagement,3858,8857915.283999994,0.9939972874571262
13470,99,2,165.0,7,2011-08-16 17:06:00,2011-09-01 14:57:00,82.5,115.5,16,2,2,1,5,Inactive/Low Engagement,3859,8858080.283999994,0.9940158030499234
15904,8,1,164.68,30,2011-12-01 14:50:00,2011-12-01 14:50:00,164.68,164.68,1,5,2,1,8,New/Potential Customers,3860,8858244.963999994,0.9940342827336921
17535,280,1,164.4,13,2011-03-04 15:20:00,2011-03-04 15:20:00,164.4,164.4,1,1,2,1,4,Inactive/Low Engagement,3861,8858409.363999994,0.994052730997061
13603,26,1,164.34,27,2011-11-13 15:57:00,2011-11-13 15:57:00,164.34,164.34,1,4,1,1,6,New/Potential Customers,3862,8858573.703999994,0.994071172527487
12920,17,1,164.23,27,2011-11-22 15:05:00,2011-11-22 15:05:00,164.23,164.23,1,4,1,1,6,New/Potential Customers,3863,8858737.933999995,0.9940896017141845
18200,106,1,163.8,29,2011-08-25 18:45:00,2011-08-25 18:45:00,163.8,163.8,1,2,2,1,5,Inactive/Low Engagement,3864,8858901.733999996,0.994107982648125
14354,6,2,163.62,9,2011-11-09 15:36:00,2011-12-04 11:32:00,81.81,87.78,25,5,3,1,9,Loyal Customers,3865,8859065.353999995,0.9941263433832369
17110,165,1,163.29999999999998,12,2011-06-27 12:58:00,2011-06-27 12:58:00,163.29999999999998,163.29999999999998,1,2,2,1,5,Inactive/Low Engagement,3866,8859228.653999995,0.9941446682093205
13223,200,2,163.20000000000002,5,2011-04-21 15:16:00,2011-05-23 13:03:00,81.60000000000001,100.80000000000001,32,1,2,1,4,Inactive/Low Engagement,3867,8859391.853999995,0.9941629818138326
16406,19,1,163.07,54,2011-11-21 11:57:00,2011-11-21 11:57:00,163.07,163.07,1,4,2,1,7,New/Potential Customers,3868,8859554.923999995,0.9941812808303019
15167,321,1,163.0,39,2011-01-23 12:41:00,2011-01-23 12:41:00,163.0,163.0,1,1,1,1,3,Inactive/Low Engagement,3869,8859717.923999995,0.9941995719916712
16517,277,1,162.7,17,2011-03-07 13:50:00,2011-03-07 13:50:00,162.7,162.7,1,1,2,1,4,Inactive/Low Engagement,3870,8859880.623999994,0.9942178294883263
15733,283,1,162.3,10,2011-03-02 09:05:00,2011-03-02 09:05:00,162.3,162.3,1,1,1,1,3,Inactive/Low Engagement,3871,8860042.923999995,0.994236042098696
15325,104,1,162.29,47,2011-08-28 11:55:00,2011-08-28 11:55:00,162.29,162.29,1,2,1,1,4,Inactive/Low Engagement,3872,8860205.213999994,0.9942542535869083
16932,53,1,161.94,44,2011-10-17 14:12:00,2011-10-17 14:12:00,161.94,161.94,1,3,2,1,6,Needs Attention,3873,8860367.153999994,0.9942724257996208
17600,18,1,161.67000000000002,13,2011-11-22 09:43:00,2011-11-22 09:43:00,161.67000000000002,161.67000000000002,1,4,2,1,7,New/Potential Customers,3874,8860528.823999994,0.9942905677140906
15458,25,1,161.64,7,2011-11-14 13:08:00,2011-11-14 13:08:00,161.64,161.64,1,4,1,1,6,New/Potential Customers,3875,8860690.463999994,0.9943087062620891
16113,183,1,161.38,30,2011-06-09 16:16:00,2011-06-09 16:16:00,161.38,161.38,1,1,2,1,4,Inactive/Low Engagement,3876,8860851.843999995,0.9943268156340019
14362,22,1,161.2,37,2011-11-17 15:08:00,2011-11-17 15:08:00,161.2,161.2,1,4,1,1,6,New/Potential Customers,3877,8861013.043999994,0.9943449048070861
14204,2,1,161.03,36,2011-12-07 13:38:00,2011-12-07 13:38:00,161.03,161.03,1,5,1,1,7,New/Potential Customers,3878,8861174.073999994,0.994362974903499
14237,373,1,161.0,9,2010-12-01 13:20:00,2010-12-01 13:20:00,161.0,161.0,1,1,1,1,3,Inactive/Low Engagement,3879,8861335.073999994,0.9943810416334404
14089,57,1,161.0,13,2011-10-14 10:38:00,2011-10-14 10:38:00,161.0,161.0,1,3,1,1,5,Needs Attention,3880,8861496.073999994,0.994399108363382
13229,226,1,160.95,10,2011-04-28 12:07:00,2011-04-28 12:07:00,160.95,160.95,1,1,1,1,3,Inactive/Low Engagement,3881,8861657.023999993,0.9944171694825377
15852,187,2,160.71,22,2011-05-26 13:26:00,2011-06-06 11:22:00,80.355,103.21000000000001,11,1,3,1,5,At Risk,3882,8861817.733999994,0.9944352036699222
17344,46,1,160.57,31,2011-10-24 12:56:00,2011-10-24 12:56:00,160.57,160.57,1,3,2,1,6,Needs Attention,3883,8861978.303999994,0.9944532221471067
12573,227,1,160.54000000000002,26,2011-04-26 15:52:00,2011-04-26 15:52:00,160.54000000000002,160.54000000000002,1,1,1,1,3,Inactive/Low Engagement,3884,8862138.843999993,0.9944712372578197
18203,157,1,160.42000000000002,19,2011-07-05 13:07:00,2011-07-05 13:07:00,160.42000000000002,160.42000000000002,1,2,2,1,5,Inactive/Low Engagement,3885,8862299.263999993,0.9944892389026471
18146,141,2,160.35000000000002,10,2011-05-03 16:35:00,2011-07-22 12:08:00,80.17500000000001,83.7,80,2,3,1,6,At Risk,3886,8862459.613999993,0.9945072326923745
14714,24,1,160.19,10,2011-11-15 13:07:00,2011-11-15 13:07:00,160.19,160.19,1,4,1,1,6,New/Potential Customers,3887,8862619.803999992,0.9945252085275876
12966,10,1,160.18,10,2011-11-30 12:38:00,2011-11-30 12:38:00,160.18,160.18,1,5,1,1,7,New/Potential Customers,3888,8862779.983999992,0.9945431832406437
13420,150,2,159.85,8,2011-06-22 11:35:00,2011-07-13 08:48:00,79.925,104.05,21,2,2,1,5,Inactive/Low Engagement,3889,8862939.833999991,0.9945611209225141
16213,79,1,159.0,6,2011-09-22 10:03:00,2011-09-22 10:03:00,159.0,159.0,1,2,2,1,5,Inactive/Low Engagement,3890,8863098.833999991,0.9945789632210278
18224,264,1,158.95000000000002,10,2011-03-21 10:30:00,2011-03-21 10:30:00,158.95000000000002,158.95000000000002,1,1,2,1,4,Inactive/Low Engagement,3891,8863257.78399999,0.9945967999087556
13937,169,1,158.85,9,2011-06-23 16:35:00,2011-06-23 16:35:00,158.85,158.85,1,2,1,1,4,Inactive/Low Engagement,3892,8863416.63399999,0.9946146253749122
17165,284,1,158.68,10,2011-02-28 16:39:00,2011-02-28 16:39:00,158.68,158.68,1,1,2,1,4,Inactive/Low Engagement,3893,8863575.31399999,0.9946324317643973
15160,357,1,158.16,4,2010-12-17 14:15:00,2010-12-17 14:15:00,158.16,158.16,1,1,1,1,3,Inactive/Low Engagement,3894,8863733.47399999,0.9946501798017112
15348,72,1,158.04,9,2011-09-28 13:17:00,2011-09-28 13:17:00,158.04,158.04,1,2,1,1,4,Inactive/Low Engagement,3895,8863891.51399999,0.9946679143731394
15988,19,1,158.03,26,2011-11-20 13:23:00,2011-11-20 13:23:00,158.03,158.03,1,4,2,1,7,New/Potential Customers,3896,8864049.543999989,0.9946856478224105
17556,206,1,157.9,6,2011-05-18 10:48:00,2011-05-18 10:48:00,157.9,157.9,1,1,2,1,4,Inactive/Low Engagement,3897,8864207.443999989,0.9947033666836389
14799,51,1,157.7,13,2011-10-19 16:16:00,2011-10-19 16:16:00,157.7,157.7,1,3,1,1,5,Needs Attention,3898,8864365.143999988,0.9947210631017244
14148,234,1,157.2,3,2011-04-20 12:02:00,2011-04-20 12:02:00,157.2,157.2,1,1,1,1,3,Inactive/Low Engagement,3899,8864522.343999987,0.9947387034119528
17128,335,1,157.09,14,2011-01-09 12:02:00,2011-01-09 12:02:00,157.09,157.09,1,1,2,1,4,Inactive/Low Engagement,3900,8864679.433999987,0.9947563313784529
14585,50,1,157.05,29,2011-10-20 14:33:00,2011-10-20 14:33:00,157.05,157.05,1,3,1,1,5,Needs Attention,3901,8864836.483999988,0.9947739548563245
17118,318,1,157.02,10,2011-01-26 12:19:00,2011-01-26 12:19:00,157.02,157.02,1,1,2,1,4,Inactive/Low Engagement,3902,8864993.503999988,0.9947915749677245
15007,159,1,156.91,12,2011-07-03 16:00:00,2011-07-03 16:00:00,156.91,156.91,1,2,1,1,4,Inactive/Low Engagement,3903,8865150.413999988,0.9948091827353961
14406,119,1,156.75,8,2011-08-12 16:54:00,2011-08-12 16:54:00,156.75,156.75,1,2,1,1,4,Inactive/Low Engagement,3904,8865307.163999988,0.9948267725485533
15438,131,1,156.57999999999998,25,2011-07-31 14:19:00,2011-07-31 14:19:00,156.57999999999998,156.57999999999998,1,2,1,1,4,Inactive/Low Engagement,3905,8865463.743999988,0.9948443432850393
15263,107,1,156.51,12,2011-08-25 10:26:00,2011-08-25 10:26:00,156.51,156.51,1,2,1,1,4,Inactive/Low Engagement,3906,8865620.253999988,0.9948619061664252
13898,326,1,155.93,12,2011-01-18 10:28:00,2011-01-18 10:28:00,155.93,155.93,1,1,1,1,3,Inactive/Low Engagement,3907,8865776.183999987,0.9948794039626971
17871,205,1,155.9,10,2011-05-19 11:32:00,2011-05-19 11:32:00,155.9,155.9,1,1,2,1,4,Inactive/Low Engagement,3908,8865932.083999988,0.9948968983924976
17899,159,1,155.8,29,2011-07-03 14:58:00,2011-07-03 14:58:00,155.8,155.8,1,2,2,1,5,Inactive/Low Engagement,3909,8866087.883999988,0.9949143816007269
14813,370,2,155.43,25,2010-12-05 11:54:00,2010-12-05 11:57:00,77.715,127.98,1,1,3,1,5,At Risk,3910,8866243.313999988,0.9949318232891418
17832,50,1,155.37,61,2011-10-21 11:43:00,2011-10-21 11:43:00,155.37,155.37,1,3,2,1,6,Needs Attention,3911,8866398.683999987,0.9949492582446138
12738,372,1,155.35,11,2010-12-02 18:27:00,2010-12-02 18:27:00,155.35,155.35,1,1,1,1,3,Inactive/Low Engagement,3912,8866554.033999987,0.9949666909557715
16720,26,1,155.24,25,2011-11-13 16:22:00,2011-11-13 16:22:00,155.24,155.24,1,4,2,1,7,New/Potential Customers,3913,8866709.273999987,0.9949841113232009
15447,331,1,155.17,9,2011-01-13 11:26:00,2011-01-13 11:26:00,155.17,155.17,1,1,1,1,3,Inactive/Low Engagement,3914,8866864.443999987,0.9950015238355302
13809,305,1,155.05,11,2011-02-07 13:15:00,2011-02-07 13:15:00,155.05,155.05,1,1,1,1,3,Inactive/Low Engagement,3915,8867019.493999988,0.9950189228819739
14368,320,1,155.0,8,2011-01-24 09:52:00,2011-01-24 09:52:00,155.0,155.0,1,1,1,1,3,Inactive/Low Engagement,3916,8867174.493999988,0.9950363163176319
14046,284,1,154.99,14,2011-02-28 14:48:00,2011-02-28 14:48:00,154.99,154.99,1,1,1,1,3,Inactive/Low Engagement,3917,8867329.483999988,0.9950537086311327
17698,261,1,154.95,8,2011-03-24 11:34:00,2011-03-24 11:34:00,154.95,154.95,1,1,2,1,4,Inactive/Low Engagement,3918,8867484.433999987,0.9950710964560049
15740,49,1,154.88,9,2011-10-21 14:29:00,2011-10-21 14:29:00,154.88,154.88,1,3,1,1,5,Needs Attention,3919,8867639.313999988,0.9950884764257772
17026,185,2,154.82999999999998,4,2010-12-05 12:47:00,2011-06-07 14:28:00,77.41499999999999,121.67999999999999,185,1,3,1,5,At Risk,3920,8867794.143999988,0.9951058507847639
15226,311,1,154.41,8,2011-02-02 11:41:00,2011-02-02 11:41:00,154.41,154.41,1,1,1,1,3,Inactive/Low Engagement,3921,8867948.553999988,0.9951231780131506
17517,309,1,153.94,11,2011-02-04 11:48:00,2011-02-04 11:48:00,153.94,153.94,1,1,2,1,4,Inactive/Low Engagement,3922,8868102.493999988,0.9951404525001517
17286,22,1,153.92,44,2011-11-18 12:47:00,2011-11-18 12:47:00,153.92,153.92,1,4,2,1,7,New/Potential Customers,3923,8868256.413999988,0.9951577247428386
16351,333,1,153.9,8,2011-01-11 10:26:00,2011-01-11 10:26:00,153.9,153.9,1,1,2,1,4,Inactive/Low Engagement,3924,8868410.313999988,0.9951749947412113
12602,59,1,153.12,12,2011-10-12 11:22:00,2011-10-12 11:22:00,153.12,153.12,1,3,1,1,5,Needs Attention,3925,8868563.433999987,0.995192177211327
17714,321,1,153.0,10,2011-01-23 10:32:00,2011-01-23 10:32:00,153.0,153.0,1,1,2,1,4,Inactive/Low Engagement,3926,8868716.433999987,0.9952093462155571
16248,62,1,152.94,7,2011-10-09 11:32:00,2011-10-09 11:32:00,152.94,152.94,1,3,2,1,6,Needs Attention,3927,8868869.373999987,0.9952265084868444
17984,145,1,152.68,48,2011-07-17 15:59:00,2011-07-17 15:59:00,152.68,152.68,1,2,2,1,5,Inactive/Low Engagement,3928,8869022.053999986,0.9952436415820459
18138,295,1,152.65,8,2011-02-17 14:51:00,2011-02-17 14:51:00,152.65,152.65,1,1,2,1,4,Inactive/Low Engagement,3929,8869174.703999987,0.9952607713107762
14066,267,1,152.55,7,2011-03-18 12:21:00,2011-03-18 12:21:00,152.55,152.55,1,1,1,1,3,Inactive/Low Engagement,3930,8869327.253999988,0.9952778898179352
17707,185,2,152.4,3,2011-01-07 13:30:00,2011-06-07 15:03:00,76.2,83.7,152,1,3,1,5,At Risk,3931,8869479.653999988,0.9952949914927369
